Date,Open,High,Low,Close,Adj Close,Volume
2020-07-20,2618.010010,2619.780029,2595.719971,2616.300049,2616.300049,190816900
2020-07-21,2629.330078,2644.510010,2622.969971,2629.449951,2629.449951,235880500
2020-07-22,2622.020020,2622.020020,2591.800049,2594.530029,2594.530029,209998700
2020-07-23,2596.879883,2622.810059,2592.570068,2612.350098,2612.350098,232813400
2020-07-24,2603.639893,2603.830078,2572.929932,2579.510010,2579.510010,264577100
2020-07-27,2589.949951,2598.679932,2570.860107,2575.790039,2575.790039,209530200
2020-07-28,2587.810059,2603.310059,2580.889893,2582.969971,2582.969971,199326600
2020-07-29,2581.479980,2586.159912,2564.459961,2573.449951,2573.449951,250386700
2020-07-30,2581.659912,2581.659912,2511.020020,2529.820068,2529.820068,687694900
2020-08-03,2522.530029,2523.780029,2478.389893,2484.909912,2484.909912,356926000
2020-08-04,2495.129883,2523.780029,2491.389893,2515.699951,2515.699951,252016600
2020-08-05,2527.310059,2549.070068,2513.159912,2532.689941,2532.689941,308185100
2020-08-06,2551.030029,2566.699951,2548.189941,2559.100098,2559.100098,273303500
2020-08-07,2558.300049,2558.959961,2529.350098,2545.510010,2545.510010,314545300
2020-08-11,2547.520020,2559.760010,2522.800049,2544.149902,2544.149902,370449300
2020-08-12,2530.750000,2563.790039,2521.060059,2563.199951,2563.199951,313027900
2020-08-13,2574.800049,2602.330078,2568.100098,2595.969971,2595.969971,342499200
2020-08-14,2584.500000,2600.050049,2572.639893,2581.320068,2581.320068,232767800
2020-08-17,2580.560059,2596.810059,2565.020020,2571.550049,2571.550049,676702400
2020-08-18,2574.820068,2579.360107,2557.939941,2563.090088,2563.090088,295897200
2020-08-19,2556.959961,2567.209961,2555.439941,2561.040039,2561.040039,223199300
2020-08-20,2537.110107,2545.070068,2506.770020,2527.919922,2527.919922,521998500
2020-08-21,2544.649902,2547.830078,2526.270020,2528.540039,2528.540039,224188200
2020-08-24,2535.689941,2544.209961,2526.510010,2538.610107,2538.610107,227861500
2020-08-25,2544.610107,2575.370117,2542.189941,2559.030029,2559.030029,382242800
2020-08-26,2548.280029,2548.570068,2528.939941,2542.080078,2542.080078,241032000
2020-08-27,2539.979980,2545.790039,2517.070068,2519.810059,2519.810059,252409000
2020-08-28,2547.709961,2573.489990,2532.409912,2539.629883,2539.629883,272695400
2020-08-31,2557.439941,2560.429932,2523.340088,2532.510010,2532.510010,265106700
2020-09-01,2521.810059,2544.000000,2508.679932,2538.550049,2538.550049,209783900
2020-09-02,2540.649902,2546.550049,2525.449951,2539.939941,2539.939941,239994000
2020-09-03,2546.010010,2546.870117,2519.129883,2531.790039,2531.790039,169331800
2020-09-04,2494.419922,2511.909912,2486.360107,2509.639893,2509.639893,259700600
2020-09-07,2506.179932,2519.209961,2502.199951,2511.209961,2511.209961,153725400
2020-09-08,2515.260010,2528.020020,2504.760010,2504.760010,2504.760010,201598500
2020-09-09,2488.120117,2505.409912,2478.110107,2499.330078,2499.330078,295600700
2020-09-10,2507.639893,2510.709961,2477.590088,2492.090088,2492.090088,268684900
2020-09-11,2481.080078,2492.419922,2476.820068,2490.090088,2490.090088,202299000
2020-09-14,2489.679932,2494.239990,2481.449951,2482.550049,2482.550049,171950300
2020-09-15,2486.699951,2502.100098,2482.909912,2485.830078,2485.830078,226547100
2020-09-16,2492.469971,2508.159912,2488.090088,2505.149902,2505.149902,291463500
2020-09-17,2503.540039,2517.629883,2494.479980,2500.780029,2500.780029,273540600
2020-09-18,2504.939941,2506.919922,2492.760010,2497.709961,2497.709961,333959200
2020-09-21,2499.389893,2515.050049,2481.659912,2485.709961,2485.709961,217783900
2020-09-22,2479.169922,2481.770020,2455.330078,2463.290039,2463.290039,277983600
2020-09-23,2463.949951,2487.310059,2454.840088,2481.139893,2481.139893,209998700
2020-09-24,2467.149902,2474.540039,2448.000000,2450.820068,2450.820068,265928100
2020-09-25,2458.379883,2474.120117,2457.260010,2472.280029,2472.280029,176778200
2020-09-28,2473.209961,2494.159912,2471.070068,2483.010010,2483.010010,161976900
2020-09-29,2496.770020,2503.139893,2470.840088,2471.610107,2471.610107,189327700
2020-09-30,2482.489990,2489.169922,2465.449951,2466.620117,2466.620117,279317900
2020-10-01,2479.290039,2504.120117,2477.090088,2500.739990,2500.739990,212792100
2020-10-02,2500.340088,2505.600098,2469.120117,2496.110107,2496.110107,173283700
2020-10-05,2512.909912,2522.399902,2504.889893,2517.229980,2517.229980,192050400
2020-10-06,2525.699951,2540.709961,2525.689941,2529.260010,2529.260010,203731800
2020-10-07,2523.189941,2543.270020,2518.239990,2538.360107,2538.360107,203795200
2020-10-08,2545.419922,2546.169922,2526.320068,2543.110107,2543.110107,164787700
2020-10-09,2547.939941,2547.969971,2532.409912,2532.959961,2532.959961,148957600
2020-10-12,2537.129883,2555.929932,2534.370117,2552.419922,2552.419922,187208400
2020-10-13,2556.399902,2570.189941,2547.120117,2567.649902,2567.649902,193880900
2020-10-14,2562.439941,2563.439941,2548.870117,2555.590088,2555.590088,175822400
2020-10-15,2543.340088,2548.620117,2518.139893,2523.620117,2523.620117,304470800
2020-10-16,2530.379883,2545.159912,2526.860107,2533.020020,2533.020020,297188400
2020-10-19,2540.550049,2549.520020,2537.310059,2543.570068,2543.570068,191629800
2020-10-20,2542.080078,2542.389893,2523.209961,2528.639893,2528.639893,219510200
2020-10-21,2536.729980,2545.520020,2521.699951,2525.610107,2525.610107,274375000
2020-10-22,2518.750000,2530.760010,2513.520020,2528.409912,2528.409912,211242900
2020-10-23,2537.050049,2538.429932,2524.850098,2537.389893,2537.389893,195187900
2020-10-26,2540.860107,2541.739990,2521.189941,2523.310059,2523.310059,212193400
2020-10-27,2515.330078,2519.000000,2503.370117,2512.870117,2512.870117,210580100
2020-10-28,2504.280029,2507.889893,2483.479980,2483.479980,2483.479980,236950300
2020-10-29,2471.100098,2472.919922,2450.679932,2450.679932,2450.679932,276975900
2020-10-30,2439.780029,2447.850098,2420.840088,2423.840088,2423.840088,397979300
2020-11-02,2428.979980,2449.020020,2423.699951,2443.129883,2443.129883,282262600
2020-11-03,2453.290039,2497.219971,2453.260010,2497.219971,2497.219971,294810100
2020-11-04,2502.179932,2521.139893,2489.719971,2515.979980,2515.979980,297790000
2020-11-05,2543.909912,2588.620117,2541.760010,2588.620117,2588.620117,409626000
2020-11-06,2591.959961,2591.959961,2562.860107,2578.679932,2578.679932,259721500
2020-11-09,2600.959961,2622.979980,2600.669922,2609.360107,2609.360107,234278200
2020-11-10,2672.979980,2705.000000,2662.320068,2705.000000,2705.000000,687150900
2020-11-11,2698.689941,2713.280029,2673.889893,2713.280029,2713.280029,465058000
2020-11-12,2710.709961,2725.469971,2695.889893,2711.899902,2711.899902,347342900
2020-11-13,2700.719971,2715.919922,2685.810059,2711.389893,2711.389893,350637300
2020-11-16,2731.560059,2753.439941,2724.929932,2748.000000,2748.000000,370874400
2020-11-17,2764.129883,2781.580078,2764.129883,2778.550049,2778.550049,416724300
2020-11-18,2774.780029,2795.669922,2774.780029,2788.590088,2788.590088,364406700
2020-11-19,2782.219971,2795.060059,2766.550049,2777.000000,2777.000000,390560200
2020-11-20,2780.770020,2814.129883,2779.209961,2813.010010,2813.010010,310379100
2020-11-23,2828.320068,2852.270020,2825.830078,2848.780029,2848.780029,307802200
2020-11-24,2866.120117,2891.629883,2864.419922,2891.629883,2891.629883,412882900
2020-11-25,2903.159912,2920.550049,2858.360107,2869.550049,2869.550049,482796600
2020-11-26,2856.370117,2857.479980,2839.800049,2857.479980,2857.479980,246451300
2020-11-27,2846.949951,2866.340088,2845.159912,2855.820068,2855.820068,227818600
2020-11-30,2869.889893,2869.889893,2797.189941,2805.949951,2805.949951,959533300
2020-12-01,2802.939941,2824.540039,2793.219971,2814.120117,2814.120117,322810700
2020-12-02,2805.500000,2817.330078,2796.709961,2810.949951,2810.949951,260967600
2020-12-03,2809.739990,2822.399902,2792.739990,2822.340088,2822.340088,274284800
2020-12-04,2825.560059,2841.459961,2819.530029,2839.889893,2839.889893,273192900
2020-12-07,2842.580078,2853.229980,2824.229980,2825.510010,2825.510010,370226900
2020-12-08,2820.989990,2829.510010,2817.270020,2825.629883,2825.629883,253678100
2020-12-09,2825.719971,2849.159912,2825.320068,2843.070068,2843.070068,285016300
2020-12-10,2833.169922,2834.790039,2820.050049,2824.959961,2824.959961,333477300
2020-12-11,2836.879883,2848.969971,2818.350098,2821.699951,2821.699951,290440600
2020-12-14,2836.300049,2870.439941,2835.219971,2858.139893,2858.139893,302651900
2020-12-15,2863.100098,2863.969971,2841.510010,2856.719971,2856.719971,276181700
2020-12-16,2866.120117,2875.479980,2862.429932,2872.800049,2872.800049,291312500
2020-12-17,2866.969971,2867.110107,2849.429932,2858.020020,2858.020020,284079500
2020-12-18,2858.449951,2862.929932,2845.550049,2848.979980,2848.979980,337801200
2020-12-21,2847.189941,2854.610107,2831.399902,2846.520020,2846.520020,237415700
2020-12-22,2842.449951,2844.820068,2803.969971,2827.320068,2827.320068,298700400
2020-12-23,2817.870117,2838.449951,2805.239990,2833.399902,2833.399902,198717900
2020-12-24,null,null,null,null,null,null
2020-12-28,2845.850098,2851.820068,2834.580078,2840.139893,2840.139893,146870400
2020-12-29,2848.649902,2852.649902,2840.379883,2848.139893,2848.139893,107385800
2020-12-30,2855.060059,2878.129883,2846.219971,2869.219971,2869.219971,177736200
2020-12-31,null,null,null,null,null,null
2021-01-04,2846.199951,2861.209961,2836.250000,2858.899902,2858.899902,172333900
2021-01-05,2842.060059,2859.679932,2832.040039,2859.679932,2859.679932,229983500
2021-01-06,2858.530029,2865.040039,2852.320068,2863.010010,2863.010010,257536900
2021-01-07,2892.330078,2912.699951,2884.179932,2906.969971,2906.969971,361145500
2021-01-08,2935.179932,2993.189941,2933.709961,2993.189941,2993.189941,393348900
2021-01-11,2983.500000,2993.159912,2971.929932,2983.899902,2983.899902,0
2021-01-12,2975.149902,2983.659912,2968.899902,2977.169922,2977.169922,296521200
2021-01-13,2982.159912,2994.790039,2977.510010,2977.510010,2977.510010,277380200
2021-01-14,2982.000000,3001.340088,2979.379883,3000.000000,3000.000000,239603100
2021-01-15,2995.850098,3012.530029,2991.760010,3004.870117,3004.870117,294247600
2021-01-18,2995.729980,2998.689941,2978.790039,2990.399902,2990.399902,216057700
2021-01-19,2996.639893,3007.989990,2990.929932,2995.919922,2995.919922,250123400
2021-01-20,2995.699951,3001.139893,2985.709961,2998.770020,2998.770020,273957000
2021-01-21,3004.159912,3017.149902,2997.689941,3017.149902,3017.149902,276352400
2021-01-22,3009.020020,3009.129883,2981.179932,2991.530029,2991.530029,279483400
2021-01-25,2998.040039,3004.969971,2971.070068,2973.649902,2973.649902,215048900
2021-01-26,2967.629883,2968.979980,2935.649902,2945.520020,2945.520020,294856300
2021-01-27,2952.469971,2967.780029,2948.709961,2958.629883,2958.629883,223947400
2021-01-28,2924.479980,2930.750000,2911.750000,2920.300049,2920.300049,283495700
2021-01-29,2941.580078,2950.750000,2887.199951,2902.520020,2902.520020,372873500
2021-02-01,2888.750000,2901.780029,2873.770020,2896.320068,2896.320068,304092500
2021-02-02,2906.199951,2918.850098,2902.010010,2917.290039,2917.290039,296217000
2021-02-03,2932.719971,2939.350098,2927.050049,2927.469971,2927.469971,254094600
2021-02-04,2933.080078,2936.590088,2884.739990,2905.580078,2905.580078,261646300
2021-02-05,2916.060059,2917.590088,2903.370117,2907.110107,2907.110107,260483800
2021-02-08,2909.800049,2938.149902,2908.179932,2931.399902,2931.399902,263478200
2021-02-09,2946.199951,2959.659912,2924.800049,2935.270020,2935.270020,364860400
2021-02-10,2936.100098,2938.209961,2919.979980,2925.840088,2925.840088,303329500
2021-02-11,2915.979980,2926.340088,2914.899902,2925.479980,2925.479980,152665400
2021-02-15,2929.939941,2946.219971,2929.060059,2931.520020,2931.520020,206565900
2021-02-16,2935.580078,2945.290039,2932.199951,2935.340088,2935.340088,231993800
2021-02-17,2913.810059,2928.250000,2909.540039,2920.429932,2920.429932,238155100
2021-02-18,2917.929932,2921.709961,2901.090088,2908.850098,2908.850098,286709400
2021-02-19,2896.909912,2903.360107,2869.300049,2880.639893,2880.639893,265703400
2021-02-22,2888.290039,2897.530029,2876.889893,2881.209961,2881.209961,256284000
2021-02-23,2879.639893,2905.219971,2875.899902,2890.699951,2890.699951,314550500
2021-02-24,2897.719971,2935.760010,2896.570068,2924.580078,2924.580078,340839700
2021-02-25,2951.030029,2976.360107,2949.620117,2973.540039,2973.540039,395473900
2021-02-26,2923.229980,2951.290039,2921.100098,2949.040039,2949.040039,458484500
2021-03-01,2948.689941,2981.500000,2948.639893,2973.000000,2973.000000,294013300
2021-03-02,2989.800049,3000.060059,2970.919922,2973.870117,2973.870117,274486200
2021-03-03,2991.120117,3000.439941,2980.679932,3000.370117,3000.370117,212020500
2021-03-04,2987.659912,3015.870117,2981.340088,3014.780029,3014.780029,263833700
2021-03-05,3005.899902,3028.439941,2992.229980,3013.850098,3013.850098,273989900
2021-03-08,3075.159912,3079.979980,3060.580078,3071.159912,3071.159912,362244500
2021-03-09,3091.790039,3116.310059,3091.790039,3108.530029,3108.530029,379584300
2021-03-10,3106.939941,3108.290039,3072.530029,3079.719971,3079.719971,320414300
2021-03-11,3086.739990,3113.929932,3082.159912,3106.010010,3106.010010,406209100
2021-03-12,3112.570068,3115.250000,3089.439941,3095.219971,3095.219971,332294700
2021-03-15,3109.320068,3118.909912,3097.010010,3106.000000,3106.000000,259012200
2021-03-16,3111.810059,3114.800049,3099.429932,3105.510010,3105.510010,346740100
2021-03-17,3102.780029,3116.760010,3100.090088,3109.649902,3109.649902,313592000
2021-03-18,3132.100098,3147.669922,3130.649902,3137.659912,3137.659912,345525500
2021-03-19,3131.739990,3148.979980,3127.840088,3134.540039,3134.540039,354890100
2021-03-22,3130.689941,3149.010010,3123.959961,3128.080078,3128.080078,200179000
2021-03-23,3124.409912,3148.489990,3120.919922,3131.739990,3131.739990,367222800
2021-03-24,3127.120117,3136.919922,3121.600098,3133.310059,3133.310059,367641200
2021-03-25,3120.580078,3147.459961,3120.360107,3141.709961,3141.709961,323327900
2021-03-26,3152.290039,3165.820068,3145.449951,3157.949951,3157.949951,301532700
2021-03-29,3165.979980,3183.929932,3160.879883,3175.570068,3175.570068,282374000
2021-03-30,3201.629883,3204.239990,3187.919922,3190.889893,3190.889893,275395900
2021-03-31,3200.350098,3200.489990,3165.340088,3165.340088,3165.340088,257104800
2021-04-01,3187.169922,3188.449951,3170.219971,3181.679932,3181.679932,187913300
2021-04-05,3205.909912,3212.489990,3203.649902,3209.739990,3209.739990,206109200
2021-04-06,3219.679932,3221.100098,3194.879883,3207.629883,3207.629883,237625300
2021-04-07,3215.219971,3221.850098,3191.439941,3195.760010,3195.760010,259398300
2021-04-08,3198.820068,3201.830078,3184.540039,3186.399902,3186.399902,200493600
2021-04-09,3189.800049,3190.830078,3177.469971,3184.540039,3184.540039,177550000
2021-04-12,3175.729980,3182.300049,3160.760010,3173.929932,3173.929932,237001600
2021-04-13,3176.489990,3192.610107,3174.310059,3187.899902,3187.899902,222916100
2021-04-14,3188.409912,3189.449951,3174.600098,3179.389893,3179.389893,170182000
2021-04-15,3189.159912,3189.709961,3176.080078,3184.770020,3184.770020,219873700
2021-04-16,3184.649902,3203.560059,3184.310059,3201.760010,3201.760010,295252800
2021-04-19,3204.139893,3214.929932,3200.719971,3209.719971,3209.719971,453912800
2021-04-20,3207.989990,3211.000000,3187.399902,3192.169922,3192.169922,320102600
2021-04-21,3163.479980,3172.870117,3145.280029,3155.060059,3155.060059,295932400
2021-04-22,3171.780029,3188.709961,3170.409912,3187.780029,3187.780029,219207200
2021-04-23,3172.679932,3194.040039,3167.000000,3194.040039,3194.040039,203215800
2021-04-26,3187.719971,3211.540039,3183.370117,3204.899902,3204.899902,241691100
2021-04-27,3203.659912,3219.979980,3200.620117,3214.429932,3214.429932,217519600
2021-04-28,3206.610107,3220.270020,3205.500000,3219.560059,3219.560059,199817500
2021-04-29,3226.919922,3235.719971,3218.070068,3221.580078,3221.580078,189522200
2021-04-30,3218.899902,3237.229980,3217.219971,3218.270020,3218.270020,304074700
2021-05-03,3221.790039,3221.939941,3165.770020,3184.760010,3184.760010,295952700
2021-05-04,3183.080078,3186.000000,3168.560059,3179.129883,3179.129883,187176600
2021-05-05,3157.199951,3160.300049,3140.489990,3153.590088,3153.590088,300248700
2021-05-06,3160.010010,3178.239990,3157.879883,3173.000000,3173.000000,337249500
2021-05-07,3177.989990,3204.399902,3173.209961,3200.260010,3200.260010,232678000
2021-05-10,3203.850098,3206.239990,3177.830078,3179.610107,3179.610107,0
